"the_geom","id","piece","_column","occurrence","traduction_anglaise","type","zone_geographique","continent","lat","lng","cartodb_id","remarque","auteur","titre","genre","representation","decennie","publication","decennie2","column2","column3","column4"
"0101000020E610000031CEDF8442242B40255D33F9669B4440","http://www.geonames.org/3176438","CORNEILLET_GEOLIERDESOISMEME","9","Gaïette","Gaeta","Ville","Italie","Europe","41.21408","13.57082","83","","Corneille, Thomas","Le Geôlier de soi-même","Comédie","1655","50","1655","50","http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml","",""
"0101000020E6100000546F0D6C95A0024074EACA67796E4840","http://www.geonames.org/6452747","CORNEILLET_AMOURALAMODE","2","Tuileries","Tuileries","Lieu","France","Europe","48.86308","2.32841","73","","Corneille, Thomas","L’Amour à la mode","Comédie","1653","50","1653","50","http://dramacode.github.io/tcp5/corneillet_amouralamode.xml","https://catalogue.bnf.fr/ark:/12148/cb30272159k",""
"0101000020E61000000000000000802C400000000000E04240","http://www.geonames.org/2523119","CORNEILLET_GEOLIERDESOISMEME","25","Sicile","Sicily","Région","Italie","Europe","37.75","14.25","80","","Corneille, Thomas","Le Geôlier de soi-même","Comédie","1655","50","1655","50","http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml","",""
"0101000020E61000000C76C3B645892C40CC7A3194136D4440","http://www.geonames.org/3172394","CORNEILLET_GEOLIERDESOISMEME","2","Naples","Naples","Ville","Italie","Europe","40.85216","14.26811","81","","Corneille, Thomas","Le Geôlier de soi-même","Comédie","1655","50","1655","50","http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml","",""
"0101000020E61000004A24D1CB28962D40A60A462575564440","http://www.geonames.org/3168673","CORNEILLET_GEOLIERDESOISMEME","1","Salerne","Salerno","Ville","Italie","Europe","40.67545","14.79328","82","","Corneille, Thomas","Le Geôlier de soi-même","Comédie","1655","50","1655","50","http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml","",""
"0101000020E6100000E65C8AABCACE4240D5B2B5BE48E04B40","https://en.wikipedia.org/wiki/Grand_Duchy_of_Moscow","CORNEILLET_GEOLIERDESOISMEME","1","Moscovie","Muscovy","Région","Russie","Europe","55.75222","37.61556","84","","Corneille, Thomas","Le Geôlier de soi-même","Comédie","1655","50","1655","50","http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml","",""
"0101000020E61000003CA06CCA157E264039B4C876BEE34540","http://www.geonames.org/3176959","CORNEILLET_GEOLIERDESOISMEME","1","Florence","Florence","Ville","Italie","Europe","43.77925","11.24626","85","","Corneille, Thomas","Le Geôlier de soi-même","Comédie","1655","50","1655","50","http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml","",""
"0101000020E610000038F6ECB94C5137403D29931ADA284340","https://pleiades.stoa.org/places/541138","MOLIERE_AMPHITRYON","5","Thèbes","Thebes","Ville","Grèce","Europe","38.319156","23.317577","100","","Molière","Amphitryon","Comédie","1668","60","1668","60","http://dramacode.github.io/moliere/moliere_amphitryon.xml","https://catalogue.bnf.fr/ark:/12148/cb32457713b",""
"0101000020E610000000000000008036400000000000C04240","https://pleiades.stoa.org/places/991374","MOLIERE_AMPHITRYON","1","Thessalie","Thessalia/Thessaly","Région","Grèce","Europe","37.5","22.5","101","","Molière","Amphitryon","Comédie","1668","60","1668","60","http://dramacode.github.io/moliere/moliere_amphitryon.xml","https://catalogue.bnf.fr/ark:/12148/cb32457713b",""
"0101000020E61000000000000000000CC00000000000804440","http://www.geonames.org/3125826","MOLIERE_DOMGARCIEDENAVARRE","9","Castille","Castile","Région","Péninsule Ibérique","Europe","41","-3.5","103","","Molière","Don Garcie de Navarre","Comédie","1661","60","1682","80","http://dramacode.github.io/moliere/moliere_domgarciedenavarre.xml","https://catalogue.bnf.fr/ark:/12148/cb373022911",""
